thread_name,thread_url,engine_code,engine_spec,prod_year,message,reason
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,"Merhabalar, 2013 1.2 Clio joy kullanicisiyim. Kisaca sunu belirtmek isterim ki; klimaya para harcamayin. Renault bunu sus olarak koymus. Gaz yenilemek dahil bir cok islem yaptirdim. Gene de kafasi eserse azicik soguk ufluyor sonra isiniyor. ( Ozellikle sehir ici ) eger sehirler arasi kullanirsaniz araci o zaman bir nebze sogutma sagliyor. Renault Clio'larin maalesef genel sikintisi; klimasi. Para harcadiginiza degmez. Iyi forumlar...",mechanical_or_context_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,"Arkadaslar 2 yorumuda okudum... Alakasi yok, 1.5 DCI 2015 Faz 1 icon aracimda boyle bir sorun yok... Klima gayet guzel calisiyorr buzz gibi yapiyor... Klimayi dogru kullandiginizdan emin olun... AC tusu kirmizi yanarsa kapali oluyor... eger isik yanmazsa ... AC acik modda oluyor .. iyi gunler",mechanical_or_context_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,Hocam bizim aracta onceden boyle bir sorun yoktu pek kullanmiyorduk son zamanlar sicaklar arttiginda boyle bir problemle karsilastik,mechanical_or_context_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,sakin ola radyatoru fln sokturup ustaya carpilmayin.kompresor valfi var 500 liraya onu degistirin sorununuz yuzde yuz cozulecek.seref yoksunu ustalar komprsor o bu degisecek derler inanmayin komprsor valfini degistirin duzelecek,mechanical_or_context_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,kompresor valfini degistirin duzelecek sorununuz.valf 500 lira.yuzde yuz cozum,medium_length_no_noise
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,"Bu yoruma sonuna kadar katiliyorum. 0.9 1.2 tce, dci ve 1.2 atmosferik kullandim. Clio 4 un klimasi bes para etmez. Sehir ici dur kalklarda araci yormamak icin kompresor yaklasik 8-10 saniye kendini kapatiyor. Ben 0.9 aracimi sifir aldim. Yok kardesim bu klima falan degil. Accent blue aracimin klimasini 1. kademeye alirdim iceride usurduk. Careyi ultraviyole kaliteli cam filmi taktirarak buldum. Aslinda en buyuk sorun aracin yalitimi kotu. Ama uzun yolda klima performansi tatmin ediyor beni. Motor kaputunun altindaki klima borularini yalitim malzemesi ile kaplayan ve memnun kalan kullanicilar var. Denemek lazim. Bir de klimanin iceride bir isi sensoru var. Onun da ariza yapip yapmadigini kontrol etmek lazim. Daha gecen ay babamin 2015 dci edc cliosunun klima gazi bitmis. Gaz dolumu yaptirdik su an iyi ama genel olarak aracin klima performansi dusuk.",mechanical_or_context_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,"Benim 2013 1.5 dci icon aracimda da 1-2 sene sorunsuz calisan klima sonradan kafasina gore bir soguk bir sicak uflemeye (daha dogrusu ac acik degilmis gibi tepki vermeye) baslamisti. Gaz falan bastirdim ama fayda etmedi. Konsolu komple sokup altindaki zimbirtilara bakmamiz gerekir dediler. Duzgun takamazlar ses falan gelir diye bir de 2 sene once sadece konsol sokmeye 1.000 TL dediler (sanayi) diye dokundurtmamistim. Araci 2 senedir pek kullanmiyorum, sirket aracini kullaniyorum, simdi ablam kullaniyor ama hem sehir ici hem sehir disi ayni sorun devam ediyor. Dogru islem ne olur acaba, bosa para vermeden? Ekleme: Benim klima kisin da ayni seyi yapiyor, bu kez de isitmiyor. Uzun yolda araci durdurup 10-15 dk durup, klima ayarina hic sokunmazsam bazen oylece sorunsuz calismaya devam ediyor, bazen de dokunmasam bile bozuyor. 2-3 senedir boyle yani.",mechanical_or_context_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,klima kompresor valfini degistireceksin sadece yuzde yuz cozum olacak.cozulmeme ihtimali sifir,medium_length_no_noise
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,kaput altinda klima kompresorunun uzerinde.ustasina denk gelirsen hicbisey sokmeden halleder uzerinde,medium_length_no_noise
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,VLF 34073 (erotoparca.com),short_signal
Klima Sogutmuyor Kronik mi ?,https://www.renaultfanclub.com/threads/klima-sogutmuyor-kronik-mi.108218/,1.5_DCI,1.5_DCI,2016,"Bende arkadasin yorumuna aynen katiliyorum. Clio 4 klimasi arac icin yetersiz kaliyor, bunun cesitli sebepleri vardir elbet (tasarim, kullanilan malzemeler ve diger parcalar vs). Izmir'de yasiyorum ve en nihayetinde aracima llumar cam filmi taktirarak sorunu buyuk oranda cozdum. Cam filmi taktirmak isteyen arkadaslar varsa kesinlikle ve kesinlikle kaliteli bir isi kesen cam filmi taktirsinlar yoksa bence paralari da bosa gider. Ben on cam dahil cam filmi ile kullaniyorum, temmuzda Kusadasi'na giderken klima kapatmak zorunda kaldim, sogutma performansinin artisindan. Aracta gaza yuklenince de bahsedildigi gibi klimayi birkac saniyeligine kapatiyor bu durum da ister istemez sogutma performansini etkiliyor. Arac yazin gunes altinda kaldiysa soguma iskenceye donuyor yada uzun yolda aracin on caminin tasarimi nedeniyle iceriye cok gunes aliyor ve siz ne kadar klima acarsaniz acin on camdan goguse cok gunes geldigi icin arac isi tutuyor ve nihayetinde sogutma performansi dusuyor. Klimada sogutma sorunu yasayan arkadaslara tavsiyem (Mekanik sorun harici) cam filmi ve araca bindiklerinde araci biraz cam acarak sogutmalari ayrica arac kullanilmazken guneslik vs kullanmalari bir diger konu da arac ici havanin kullanilmasi, bu da klima sogutma performansina ciddi bir etki yapiyor. Sogutulmus havayi tekrar sogutmak arac icin daha kolay ve performansli oluyor. Tabi surus guvenligi ve saglik acisindan da arada sirada bunu kapatmakta fayda var ki arac da kendisi bir sure sonra kapatiyor zaten.",mechanical_or_context_signal
Klima Sogutmuyor,https://www.renaultfanclub.com/threads/klima-sogutmuyor.107320/,1.5_DCI,1.5_DCI,2013,"Merhabalar, 2013 faz1 1,5 dci, clio 4'e sahibim. Aracimin klimasi kafasina gore calisiyor, soyle ki sehir disi 4. 5. viteste giderken soguk uflerken sehir icinde, dur kalk yaptigimiz zaman vs. gibi muhtelif zamanlarda devreden cikip adeta ates ufluyor Klimaci usta dedi ki kompresor ve petek degisecek, internetten yaptigim arastirmalara gore de cogu arkadasimiz klima evaporator sondasini degistirip sorunsuz kullaniyorlarmis. Sizce durum nedir? Izmir'de guvenilir olarak deneyimlediginiz tavsiye edebileceginiz usta var mi? Ayrica baska bir sikintim daha var, hiz sabitleme tusum calismiyor, tusa bastigimda hiz regulatorunu kontrol ettirin yaziyor, obd ye bagladigimizda regulatorde kisa devre gozukuyor, ayrica radyo anteninde de kisa devre gozukmekte. Ayni sekilde izmirde tavsiye edebileceginiz oto elektrikci var mi? Tesekkurler.",mechanical_or_context_signal
Klima Sogutmuyor,https://www.renaultfanclub.com/threads/klima-sogutmuyor.107320/,1.5_DCI,1.5_DCI,2013,"ayni sorun bende de oldu gecen ay. dur kalkta komprosor calismasina ragmen sadece hava ufluyor du, uzun yolda ara ara yine soguk yerine dis hava ufluyordu. sorunu kismen cozdum. altta ki linkte yer alan urunu aldim ve degistirdim sonuc olarak dur kalk trafiginde eskiye oranla biraz daha iyi ama uzun yolda surekli soguk. komprosorde sorun olsa hic calismaz, muhtemelen sorun petek. https://www.akbayrenault.com/urun/c...-3-scenic-3-evaparator-isi-kaptoru-277239472r",mechanical_or_context_signal
Klima sorunu,https://www.renaultfanclub.com/threads/klima-sorunu.90067/,unknown,unknown,2001,Arkadaslar 2001 clio sedan aracin da bu gun karsilastigim bi durum var klimayi kapattigimda on ve yan camlar asiri sekilde buhar yapti bu normal biseymi yoksa kalorifer radyatorun kacak olma ihtimali varmi ? (Surekli degil 1 sefer yapiyor ),mechanical_or_context_signal
Klima Sorunu,https://www.renaultfanclub.com/threads/klima-sorunu.99431/,CLIO_II,unknown,1998,Hem gazini kontrol ettirdim sikinti yok dolu kompresorde saglam elektirikcinin dedigi gosterge panelindeki tustan dedi set halinde satiliyor onu degistirirsek sorun kalmaz diyor firsat olmayinca bakamadim simdilik bayramdan sonra degistirecem deniyecegiz.,mechanical_or_context_signal
Klima Sorunu,https://www.renaultfanclub.com/threads/klima-sorunu.99431/,CLIO_II,unknown,1998,Klimayi acinca fan aciyormu gaz borularini kontrol et benim de buna benzer sikintim var ECU ya bagli sokerlerden olmus hala ayni soketi oynatinca devreye giriyor,medium_length_no_noise
Klima su tahliyesi dogru mu ?,https://www.renaultfanclub.com/threads/klima-su-tahliyesi-dogru-mu.108131/,CLIO_IV,unknown,2014,Merhaba arkadaslar fark ettim ki klima su tahliyesi direk yere degil de aracin alt koruma sacina akiyor sonra delikten disari akiyor bu dogru mu ? Yoksa bir sorun var mi ? RMX3195 cihazimdan Tapatalk kullanilarak gonderildi,mechanical_or_context_signal
Klima su tahliyesi dogru mu ?,https://www.renaultfanclub.com/threads/klima-su-tahliyesi-dogru-mu.108131/,CLIO_IV,unknown,2014,Burak Korul / Clio 4 / Model Yili: 2014 / Yakit Tipi: Dizel / Vites: Manuel / Donanim: Joy,mechanical_or_context_signal
Klima ve fan problemi,https://www.renaultfanclub.com/threads/klima-ve-fan-problemi.83401/,unknown,unknown,,Dostlar herkese gunaydin 2 gundur arabamda problem var soyleki klimayi veya fani acmak icin cevirdigim dugmeyi ceviriyorum ama tik yok dugme donuyo fakat calismiyor hic sizce neden olabilir?,mechanical_or_context_signal
Klima ve fan problemi,https://www.renaultfanclub.com/threads/klima-ve-fan-problemi.83401/,unknown,unknown,,ayni problem bende de var foruma yazdim hala yanit gelmedi bende bekliyorum,mechanical_or_context_signal
Klima ve fan problemi,https://www.renaultfanclub.com/threads/klima-ve-fan-problemi.83401/,unknown,unknown,,Temassizlik var elektrikciye gidin aynisi bende de vardi.5dk lik is.,medium_length_no_noise
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,"vallahi mesela kalorifer ancak son kademede sicak ufluyor.. 1-2-3 de uflemiyor.. klima da uflemiyor.. 4.kademede biraz hava veriyor sanirim.. klimanin gazi da bitmis olabilir o ayri elbette ama.... Dediler ki bize ; "" sicak soguk bunlarin motoru ayni.. ayni yerden direnci azalltip cogaltarak sicak ya da soguk hava uflermis..""",mechanical_or_context_signal
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,su konuda sanki sorununuza cevap var Clio 2 Kalorifer Motoru Temizleme,mechanical_or_context_signal
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,Bir cok arabada sorun olan bazen kaloriferin hic bazende sadece4 te calismasina neden kalorifer resiztansi o konunun icinde bir kisimi alinti yaptim. bazen kaloriferin hic bazende sadece4 te calismasina neden kalorifer resiztansi yapilan arac da Yavuz abinin clio1 i olmasi lazim.,mechanical_or_context_signal
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,"Klima rezistansiniz arizali, usta dogru soylemis. Bazi oto elektrikci ustalar tamir edebiliyor yollari erimedigi erimedigi surece. Gecmis olsun.",mechanical_or_context_signal
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,"ben sorunun kaynagini dogrulamak icin paylastim, yoksa anlamam bu isten oto elektrikcilere danismak lazim. yollar erimedigi surece tamiri mumkun oldugu soylenmis. kolay gelsin...",medium_length_no_noise
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,15-20 liraya hallettirmistim degistirip yenisini taktigini soylemisti usta.,medium_length_no_noise
Klima ve kalorifer ancak son kademede ufluyor.,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ancak-son-kademede-ufluyor.56919/,unknown,unknown,,gecen yaz benim basima geldi bu olay benm megane 'da 6 kademe var ilk 5 calismiyor sadece 6 calisiyordu. bizim malum konya sanaynden kacmadi Kalorifer dugme paneli sokuldu o kademe ayarlayicinin arkasinda dugmeyi cevirdigimizde kademe kademe elektrigin voltajini arttirip fana hiz veren kablolar kopmustu ve sadece son kademe saglamdi .. Onlar lehimlendikten sonra sorun ortadan kalkti ..,mechanical_or_context_signal
Klima ve Kalorifer Ufleme Yapmiyor,https://www.renaultfanclub.com/threads/klima-ve-kalorifer-ufleme-yapmiyor.109879/,unknown,unknown,2008,Kursat KARAKAS / Clio Symbol / Model Yili: 2008 / Yakit Tipi: Benzinli / Vites: Manuel / Donanim: Expression Plus,mechanical_or_context_signal
KLIMA YONLENDIRME SORUNU,https://www.renaultfanclub.com/threads/klima-yonlendirme-sorunu.110003/,unknown,unknown,2013,Merhaba; Aracim 2013 1.2 joy benzinli 75 hp. Klima yonlendirme tusum arizali sadece cama yon verebiliyorum. Cesitli videolar ve yorumlar okudum fakat sorunun tam anlamiyla cozumune ulasamadim. Yardimlarinizi bekliyorum konu ile alakali arkadaslar simdiden cok tesekkur ediyorum..,mechanical_or_context_signal
KLIMA YONLENDIRME SORUNU,https://www.renaultfanclub.com/threads/klima-yonlendirme-sorunu.110003/,unknown,unknown,2013,"Merhaba, klima sistemi mekanik oldugu icin klima yon ayar dugmesinde sikisma olabilir veya cekme teli arizali olabilr, paneli sokup kontrol edilirse sorunun kaynagi bulunur...",mechanical_or_context_signal
KLIMA YONLENDIRME SORUNU,https://www.renaultfanclub.com/threads/klima-yonlendirme-sorunu.110003/,unknown,unknown,2013,"Merhaba, Sorunu cozebildiniz mi? Ayni sorun bende de oldu.",mechanical_or_context_signal
Klima.,https://www.renaultfanclub.com/threads/klima.57894/,unknown,unknown,,Sevgili arkadaslar aracimda dijital klima var. Klimayi calistirip normal pozisyonda dusuk fan devrinde calisirken dur kalkli bir trafikte seyir halindeyken klimam calisiyor pozisyonda durup kalkma esnasinda klimanin ufleme sesinin degistigini hava ufleme kanallarindan duyuyorum. Bana sanki kalkista gaza basarken ufleme sesinin degistigini farkettim sanki klima sistemi gazi motora gaz verdigim esnasinda sisteme gonderiyor gibi geldi. Yani klima sisteminden ufleme seslerinin ve gazi salma seslerinin dur kalkli trafikte motor devrine gore oldugunu fark ettim. Yada daha once hic dikkat etmemistim. Ama motor devrindeki degisikliklere gore tepki veriyor gibime geldi. Klima auto pozisyonda degildi. Duz pozisyonda 15 derecede 2 fan devrinde calisitiriyordum. Sizlerde boyle bir olayi fark ettiginiz oldumu acaba.,mechanical_or_context_signal
Klima.,https://www.renaultfanclub.com/threads/klima.57894/,unknown,unknown,,eski springimde rolanti devrinde lambalar silik yanarken gaza basinca canlanirdi. bahsettigin konu devir yukselince aracin sarj-elektrik kapasitesi degisiminden kaynakli olabilir,mechanical_or_context_signal
Klima.,https://www.renaultfanclub.com/threads/klima.57894/,unknown,unknown,,"zannedersem havalarin isinmasiyla bende ayni sesi duymaya basladim. klimayi actigimda dusuk devirlerde isem -ki kalkis esnasinda bariz sekilde- duyuyorum, ama sonradan kesiyor ses kendini. Cuma gunu bu ses icin servise gittim, ustayla beraber teste ciktik basinc hortumlariyla alakali bir durum herhangi bir sikinti veya sorun yok dedi.",mechanical_or_context_signal
Klima,https://www.renaultfanclub.com/threads/klima.87715/,unknown,unknown,,1.6 8w rxt aracim var kisin arada bir acmak lazimmis klimayi acma tusuna basinca hic ses gelmiyor soguk uflemiyor devirde bir oynama yok ne olmustur acaba (Gecen yaz klima gazini fullemistim) Sent from my iPhone using Tapatalk,mechanical_or_context_signal
Klima,https://www.renaultfanclub.com/threads/klima.87715/,unknown,unknown,,Klimanin kirmizi isigi yaniyor mu peki. 0 da iken yanmaz ama 1-4 arasinda ve dugme basili iken yanmasi gerekir. Eger o isik yanmiyorsa sigorta olmasi muhtemeldir.,medium_length_no_noise
Klima,https://www.renaultfanclub.com/threads/klima.87715/,unknown,unknown,,Yaniyor sigortada birsey yoktur heralde Sent from my iPhone using Tapatalk,medium_length_no_noise
Klima,https://www.renaultfanclub.com/threads/klima.87715/,unknown,unknown,,Klima sistemindeki gaz basinci belirli bir seviyenin altina indiginde yada asiri basinc olmasi oldugunda sistemi koruma amacli calismayacak sekilde tasarlanmistir.Ozetle kis aylarinda klima sisteminizdeki gazin basinci duseceginden klimanin devreye girmemesi normal.Ornegin klima da yeterli gaz yokken sistemde gerekli basinc olusmayacagin klima kompresoru devreye girmez,medium_length_no_noise
Klima,https://www.renaultfanclub.com/threads/klima.87715/,unknown,unknown,,Demekki kacak var ozaman Sent from my iPhone using Tapatalk,mechanical_or_context_signal
Klimadan sicak hava ufleme,https://www.renaultfanclub.com/threads/klimadan-sicak-hava-ufleme.101182/,unknown,unknown,,Havayi disaridan almaya ayarlandigi zaman sicak ufler maalesef. Ic sirkulasyon acik olursa sorun olmuyor,mechanical_or_context_signal
Klimadan sicak hava ufleme,https://www.renaultfanclub.com/threads/klimadan-sicak-hava-ufleme.101182/,unknown,unknown,,soguk tarafa ayarli oldugu halde mi sicak ufluyor ben tam anlayamadim benede boyle bir sey olmuyor.,medium_length_no_noise
Klimadan sicak hava ufleme,https://www.renaultfanclub.com/threads/klimadan-sicak-hava-ufleme.101182/,unknown,unknown,,Ismail bey klima acik degilken klima gozlerinden sicak hava geliyor sabah farkettim bunu SM-G965F cihazimdan Tapatalk kullanilarak gonderildi,medium_length_no_noise
Klimadan sicak hava ufleme,https://www.renaultfanclub.com/threads/klimadan-sicak-hava-ufleme.101182/,unknown,unknown,,sicak hava ancak isi degeri sicakta ve arac hareket halindeyken gelir disaridan hava alma modunda ise.hava sicakligini en dusuge ayarlarsaniz bu seferde soguk ufler hiziniza gore en guzeli ic silkulasyon modunu acmaktir,medium_length_no_noise
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,arkadaslar bugun klimama kendimce kucuk bir test yaptim.daha once clio 3 1.2 aracim vardi.su an 1.5 dci kullaniyorum.onceki aracimin klimasinin daha iyi calistigini hissettim. bu yuzden boyle bisey yaptim. araci golgede calistirip havalandirma izgarasini hemen onune bir derece koydum klimayi 15 dereceye ayarlayip calistirdim.derece 27 dereceyi gosteriyordu. 10 dk sonunda 12 derece oldu.daha sonra 7-8 dk.araci kullandim.11 dereceye dustu.tekrar park haline geldim ve 12 derece oldu.bildigim kadariyla 10 derece ve alti normal bir deger. bu sekilde bir deneyimi olan varmi acaba?,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,Klima degerlerinin 8-14 arasi normal daha yuksek cikiyorsa gaz degisimi istiyor diye biliyorum. Bakalim diger arkadaslarin gorusu ve bilgisi ne?,medium_length_no_noise
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,"Sogutma dususu yalnizca klima gazindan kaynaklanmaz. Radyator ve borular da kacak yok ve klimaniz gaziniz tam ise; 1 - Eger arac hizlandigi zaman ya da devir yukseldiginde sogutma artiyorsa (dusuk hizda bile) klima kompresorunuz de ariza var demektir. 2 - Eger yuksek hizlar da sogutma cok daha iyiyse klima radyatorunuz onden tikanmis olabilir, basincli suyla uzaktan radyatoru temizlemeniz cok faydali olacaktir. Iyi calismalar.",mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,26 27 dereceye alinca suratimi yakiyor benim klima soguk acincada miden bir garip oluyor araba tutuyor seni,medium_length_no_noise
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,"tesekkurler arac rolantide calisirken klima tam verim vermez.cok yuksek devirde olmamakla beraber kullanmaya basladiginizda verimi artar.hizli ve yuksek devirde kullanirsaniz motor bu defa klimadan calar.benim asil merak ettigim clio larda yapilan bu olcumde degerler nasil? arkadaslar bilgileri paylastiklarinda gorucez tabi.bir kac ford'un olcum sonuclarina baktim degiskenlik gosteriyor.5 ile 6,5 derece arasinda.bende 11-12 derece olmasi kafami karistirdi.",mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,"Clio 4 1.5 90 arac icin klima konusunda bir gozlemimi aktarayim, Otoamatik modunda calistiridigimda 2-3 dakika icin istenilen serinlige ulasabiliyorsun, 21 derece veya 20 derece motor devrinde herhangi bir dusme soz konusu olmuyor, bir tek eko modunda giderken klima uflemesi azaliyor, bunun sebebi de aracin her ekipmani ile ekonomik verilere ulasmasini hedeflemek..",mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,2004 model clioda haftasonu olctum. 1. kademede bir kac dakika icerisinde 7-8 derece oldu.,medium_length_no_noise
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,Valla benim arabada kara duzen klima var gecen sene doldurmustum havalar isindi aciyorum baktim sogutma yok gaz bastik borularda kacak yok ama gazi bitirmisti sonunda sorunu bulduk tupun ustundeki sibop kaciriyormus sibop degisti duzeldi muazzam sogutuyor.. yuksek hizlarda sogugun siddeti artiyor onuda ben hiz esnasindaki hava akisina bagliyorum radyatore daha fazla hava giriyor diye.. Derecesinide bilmem klima fani acip AC tusuna bas Hayirli isler ama genede gazi olcmekte yarar var,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,eskilerin gozunu seveyim.bu yenileri emisyon ayagina boyle yapiyorlar.,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,valla benim 2012 clio 3 1.5 dci 90 hp clio da manuel klima var maasallahi var.Acar acmaz 2-3 dk icinde soguktan rahatsiz olmaya basliyorsunuz bile.Aman nazar degmesin diyeyim.Sizdeki problem tamamnen dijital klimalarin aracin devirine gore ve emisyon degerlerine yakin irtibat halinde calismasindan kaynaklaniyor.Benim dayimda Renaulttun en yuksek modeli olan Latitude var ful modeli o bile benim cliomun klimasina sasiyor.O da dijitalde ayni sikintilari yasiyor.,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,"biz klima olceri bagladigimizda bakimini yaptigimiz araclar genelde rolantide 4,5 -5 derecelere kadar sogutuyor. hava sicakliginin 30 derece oldugu gunlerde tabi bu. 40a yakinsada en az 7-8 dereceye dusuruyor. dijital klimalarda da manueldeki verim alinabilir ancak ayarlarindan anlamaniz gerekiyor. mesela az soguttugu zaman yuvarlak tusuna basip icerdeki havayi sirkulasyon yaptirirsaniz cok hizli sogutur.",mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,gokhan bey daha once yazdigim gibi benim kendi olcumumde rolantide 12 derece oldu.siz serviste yapilan olcum islemindenmi bahsediyorsunuz.eger oyleyse aradaki fark biraz fazla deglmi sizce.ben hala servise baktiramadimda.,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,yok ben petekten klima sogutma olcer cihaziyla olcuyorum. normal termometre degil. klima isine ozel elektronik bisey.,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,arkadaslar bugun serviste klimaya olcum yaptirdim.yaklasik 4-5 dk da 7.6 derece oldu.o anda aracin kapilarini acip usta ile sohbete basladik.zannediyorum bekleseydik dahada dusecekti.kendiside bir sure sonra 3-4 dereceyi gorecegini soyledi.usta klimayi auto modunda kullanmami tavsiye etti.(otomatik klima). birde fan seviyesi ne kadar dusuk olursa gelen hava o kadar soguk olacaktir.dedi manuel kullanim icin. benimde kafamda klimada sorun olup olmadigi ile ilgili bir suphe kalmadi.,mechanical_or_context_signal
Klimaniz nasil calisiyor?,https://www.renaultfanclub.com/threads/klimaniz-nasil-calisiyor.59001/,1.5_DCI,1.5_DCI,,bu arada usta olcum sonucunda 8 derecenin altinda olmasi gerek dedi.,medium_length_no_noise
Km de 1TL yakar mi,https://www.renaultfanclub.com/threads/km-de-1tl-yakar-mi.98782/,unknown,unknown,2012,Merhabalar 2012 renault clio 1.6 extreme edition 16 v bva sanzuman 18.5lt/100km tuketiyor yani km de 1 tl yakiyor. Aracin bujilerini motor ve sanzuman yagini filtrelerini yeni degistirdik. Ne yaptiysak 1 liranin altina dusuremedik. Sadece ise gidip gelmek icin kullaniyorum. Gunluk4+5 toplam 9 km yapiyorum. Goturdugum usta havalar soguk oldugu icin motor soguk oldugundan boyle yaktigini soyedi yine de bana fazla gibi geliyor. Sonucta cogu jeepler ve minibusler bile boyle yakmiyor. Konuyla ilgili bilgisi olan var mi acaba,mechanical_or_context_signal
Km de 1TL yakar mi,https://www.renaultfanclub.com/threads/km-de-1tl-yakar-mi.98782/,unknown,unknown,2012,"Bu kadar yakmasi mumkun degil, 8 silindir arac mi bu? Mutlaka bir ariza vardir. Ayrica buna normal diyen kisiye ""usta"" demeyin lutfen.",mechanical_or_context_signal
Km de 1TL yakar mi,https://www.renaultfanclub.com/threads/km-de-1tl-yakar-mi.98782/,unknown,unknown,2012,Arabanda kesinlikle bir sikinti var. Yaktigin yakit 500hp araba yakiti Yakit dedigin yakilir,mechanical_or_context_signal
Km de 1TL yakar mi,https://www.renaultfanclub.com/threads/km-de-1tl-yakar-mi.98782/,unknown,unknown,2012,Uzun yolda hic kullanmadim. Kisa mesafede normal midir,medium_length_no_noise
