issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
turbocharger_failure_tsi,Turbocharger failure on TSI engines,Turbo failure,engine,chronic_failure,high,high,"[""1.4_TSI"", ""2.0_TSI""]",,,"Loss of power, excessive smoke from exhaust, or unusual turbo noises.",,,"[""Loss of power"", ""Excessive smoke"", ""Unusual turbo noises""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
compressor_failure_1_4_tsi_twincharger,Supercharger compressor failure,Supercharger failure,engine,chronic_failure,high,high,"[""1.4_TSI""]",,,Loss of boost and power from the supercharger component of the twincharger system.,,,"[""Loss of boost""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specific to twincharger 1.4 TSI engines.,1
dual_mass_flywheel_failure_tdi,Dual mass flywheel failure on TDI,Flywheel failure,gearbox,wear_item,medium,high,"[""2.0_TDI""]",,,"Excessive vibration, rattling noises from the clutch area, especially at idle.",,,"[""Vibration"", ""Rattling at idle""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
oil_consumption_2_0_tdi,High oil consumption on 2.0 TDI,Oil consumption,engine,chronic_failure,medium,high,"[""2.0_TDI""]",,,Engine requires frequent topping up of engine oil.,,,"[""Frequent oil top-ups needed""]",Check oil level and service history.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
timing_chain_wear_fsi,Timing chain wear on FSI engines,Timing chain wear,engine,wear_item,high,high,"[""1.4"", ""1.6"", ""2.0_TSI""]",,,"Whining noise after cold start, potential for catastrophic engine failure.",,,"[""Whining noise on cold start""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
turbocharger_failure_tsi,Turbocharger failure on TSI engines,Turbo failure,engine,chronic_failure,high,high,"[""1.4_TSI"", ""2.0_TSI""]",,,"Loss of power, excessive smoke from exhaust, or unusual turbo noises.",,,"[""Loss of power"", ""Excessive smoke"", ""Unusual turbo noises""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
compressor_failure_1_4_tsi_twincharger,Supercharger compressor failure,Supercharger failure,engine,chronic_failure,high,high,"[""1.4_TSI""]",,,Loss of boost and power from the supercharger component of the twincharger system.,,,"[""Loss of boost""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specific to twincharger 1.4 TSI engines.,1
dual_mass_flywheel_failure_tdi,Dual mass flywheel failure on TDI,Flywheel failure,gearbox,wear_item,medium,high,"[""2.0_TDI""]",,,"Excessive vibration, rattling noises from the clutch area, especially at idle.",,,"[""Vibration"", ""Rattling at idle""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
oil_consumption_2_0_tdi,High oil consumption on 2.0 TDI,Oil consumption,engine,chronic_failure,medium,high,"[""2.0_TDI""]",,,Engine requires frequent topping up of engine oil.,,,"[""Frequent oil top-ups needed""]",Check oil level and service history.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
fuel_pump_wear_2_0_tdi,Fuel pump wear on 2.0 TDI,Fuel pump wear,fuel,wear_item,medium,high,"[""2.0_TDI""]",,,Potential loss of fuel pressure leading to poor performance or no-start.,,,"[""Poor performance"", ""Hard starting""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
cracked_cylinder_head_2_0_tdi,Cracked cylinder head on 2.0 TDI,Cracked head,engine,structural,high,high,"[""2.0_TDI""]",,,"Coolant loss, overheating, and coolant/oil mixing.",,,"[""Coolant loss"", ""Overheating"", ""Oil/coolant mixing""]",Check coolant level and for oil contamination.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
dsg_gearbox_problems,DSG automatic gearbox problems,DSG problems,gearbox,chronic_failure,high,high,"[""all""]",,,"Erratic shifting, hesitation, jerking, or electronic/mechanical failure.",,,"[""Erratic shifting"", ""Hesitation"", ""Jerking""]",Test drive for smooth shifting and check service history for DSG fluid changes.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Applies to DQ200 and DQ250 DSG transmissions.,1
dsg_gearbox_problems,DSG automatic gearbox problems,DSG problems,gearbox,chronic_failure,high,high,"[""all""]",,,"Erratic shifting, hesitation, jerking, or electronic/mechanical failure.",,,"[""Erratic shifting"", ""Hesitation"", ""Jerking""]",Test drive for smooth shifting and check service history for DSG fluid changes.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Applies to DQ200 and DQ250 DSG transmissions.,1
cracked_cylinder_head_2_0_tdi,Cracked cylinder head on 2.0 TDI,Cracked head,engine,structural,high,high,"[""2.0_TDI""]",,,"Coolant loss, overheating, and coolant/oil mixing.",,,"[""Coolant loss"", ""Overheating"", ""Oil/coolant mixing""]",Check coolant level and for oil contamination.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
fuel_pump_wear_2_0_tdi,Fuel pump wear on 2.0 TDI,Fuel pump wear,fuel,wear_item,medium,high,"[""2.0_TDI""]",,,Potential loss of fuel pressure leading to poor performance or no-start.,,,"[""Poor performance"", ""Hard starting""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
