thread_name,thread_url,engine_code,message,reason
Farin biri az yaniyor,https://www.golftutkusu.com/topic/11720-farin-biri-az-yaniyor,unknown,"Eger orjinal halojen ampuller varsa aracta oturdugunuzu dusundugumuzde sag taraftaki daha ileriyi aydinlatiyor,  sol taraf biraz daha asagi konumlu aydinlatiyor olmali. Nedeni karsidan gelenin gozunu almamasidir ve normaldir. Tam tersiyse ayar bozuktur, far ayari gerekir.",mechanical_keywords
Farin biri az yaniyor,https://www.golftutkusu.com/topic/11720-farin-biri-az-yaniyor,unknown,Golf 7 lerin klasik sorunlarindan biri. Disaridan ampul alip maceraya girmek yerine serviste orjinalleri ile degistirmelisiniz (gercekten farlar omrunu tamamladiysa tabi).,mechanical_keywords
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,Arkadaslar merhaba aracin 30 veya 40 km hizla giderken direksiyonda titreme oluyor bilgisi olan var mi? Yardimci olabilir misiniz,km_mention
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,"Suspansiyon Sorunlari: Araclarin suspansiyon sistemleri, biraz karmasik bir yapidadir. Bu sistemler carpma, titreme ya da seslerin yansitilmasi noktasinda oldukca onemli bir isleve sahiptir. Eger direksiyonunuz suspansiyona bagli olarak titriyorsa, bunu hizlandiginizda anlayabilirsiniz.",mechanical_keywords
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,"Fren Sorunlari: Eger frene basinca, direksiyon titriyorsa, sorunun kaynagini bulmussunuz demektir. Asinan frenler, direksiyonlarin titremesine sebep olur. Duzenli olarak frenlerinizi kontrol ettirmeli ve temizlettirmelisiniz.",mechanical_keywords
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,"Direksiyon titremesi neden olur sorusunun cevabini detayli bir sekilde yukarida verdik. Duzenli olarak on takimlari kontrol ettirmeli, asinmis ya da arizali parcalari kontrol ettirmelisiniz. Gerekli parcalar degistirildikten sonra, kontroller ve ayarlar yapilmalidir.",mechanical_keywords
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,"Direksiyon titremesi ozellikle 100 kilometre hizdan sonra daha rahatsiz edici ve tehlikeli olmaktadir. Arac hâkimiyeti, suruculer ici cok onemlidir. Aracin, surucunun ve yolcunun guvenligi acisindan hâkimiyetin cok iyi olmasi gerekmektedir. Direksiyon titremesi neden olursorusunun en temel sebebi olarak, jant seklinde ifade edebiliriz. Yuksek hizda eger titreme fark ediyorsaniz, on tekerleklerin ayari bozulmus olabilir. Eger titreme arka kisimlarda ise, balanstan kaynakli sorunlar olusmus olabilir.",mechanical_keywords
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,"Araclarinizin lastiklerinin belirli bir omru vardir. Eger bu omru tuketmeniz halinde hala ayni lastikle kullanima devam ediyorsaniz, titreme gibi cesitli sorunlarla karsilasabilirsiniz. Bu lastikler, size dusuk hizlarda bir sorun cikarmaz. Ozellikle, aracin hizi arttiginda direksiyon titremesi meydana gelir. Hâkimiyetinizi kaybedebilirsiniz.",content_signal
Direksiyon titreme,https://www.golftutkusu.com/topic/11728-direksiyon-titreme,unknown,"Direksiyon titremesi yasayan kisiler, sorun neyden kaynaklaniyor olursa olsun, mutlaka balans ayari kontrol ettirilmeli ve gerekli onlemler alinmalidir. Ancak bu kontrolun yapilmasi icin yukarida da belirttigimiz gibi ilk olarak rot ayarinin yapilmis olmasi gerekmektedir. Bu sadece surucunun guvenligi icin degil, arac icindeki yolcularin da guvenligi acisindan son derece onemlidir. Eger 100 kilometre hizi astiginizda direksiyonda ufak da olsa bir titreme hissediyorsaniz, konu ile ilgili mutlaka yardim almanizi oneriyoruz. Son olarak lastik kontrolunuzu yaparak, aracinizla trafige cikabilirsiniz.",km_mention
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Merhaba bugun aracimi calistirmak icin bindigimde aku zayif uyarisi ile karsilastim ve arac calismadi.,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Sizce aku artik omrunu tamamlamis degismesi mi gerekiyor.Yoksa aku sarj edilip belli bir sure daha kullanilabilir mi ?,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Degismesi gerekiyorsa tavsiye edeceginiz  aku marka ve modeli nedir ?,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"Dun aksam iftara 10 dakika kala isten ciktim, marsa bastigimda hic bir hareketlenme olmadi. Akunun bittigini anladim. Takviye ile calistirdim ancak bir daha yine mars almadi. Tum sistemler uyari lambasi yakti. Ic lambalae goz kirpti.",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"servis 800 kusur soyledi ancak ellerinde olmadigini, haftaya persembe gelebilir dedigi icin vazgectim.",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,sanayiide bir cok yerden fiyat aldim. Mutlu Aku EFB 63 amper taktik. 500₺ tuttu. 5 taksit.,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,ben de 1 ay kadar once varta n60 efb aku aldim 60 amper. Memnunum. montajini kendim yaptim,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Sanirim miadini doldurmus aku.,short_but_signal
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Vartanin sitesinde aku bulucu N70 oneriyor.N70 de gecmiyor degil aklimdan.,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"70 alirsan akuyu araca tanimlamakta gerekli. Ben 1.2 TSI icin 60 aldim, memnunum hocam",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Suan uzerindeki aku bu.,short_but_signal
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Hocam siz nerden aldiniz akuyu internetten mi acaba?,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"bana bulundugum yerde bir Akucu eski aku dahil 630 TL demisti, internetten 550 TL ye aldim eski aku de 50 etse 500 eder hocam. Ben n11 uzerinde yorumu cok olan bir satici var, gozunuze carpar zaten. O saticidan aldim. Kendisi de ilgili bir saticiydi, gonderdigi urun de orjinal ve yeni",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Hocam  bence internet hala bir tik onde.Dukkan dukkan dolasip ugrasmaktansa yada depoda bekleyen bayat akulerden almaktansa internetten yeni tarihli aku almak bence daha mantikli diye dusunuyorum.,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Merhaba. Ben bugun serviste degistirdim akuyu. 70 amper agm aku takildi. .815 TL hersey dahil fiyati,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Benim suan servise gitme firsatim olmadigi icin malum yasadigim sehirde yetkili servis yok ve karantina sartlari mecburen disardan alip takicaz.,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Hocam iki cesit aku var serviste. Varta marka aku icin 1500 TL fiyat verdiler. Birde mol marka aku var 955 TL. Her ikisinde vw logolu orjinal akuler. Parca ve iscilikte Aracin yasi geregi %30 indirim uyguluyorlar.Ben mol marka olani taktirdim. Zaten bildigim kadari ile araclarin fabrika cikisinda exide veya mol marka aku ile cikiyor,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"Disaridan alicaksaniz varta veya bosch alin hocam. Malum akunun araca kodlanmasi gerekiyor. Kodlama videosunda bu iki markayi gormustum kodlanirken. Diger markalarin (mutlu, yigit, inci vs) tanitilabilecegini sanmiyorum",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Evet hocam efb lerin fiyati biraz daha uygun. Faturada aku icin 690 TL fiyat gorunuyor bende,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Tercihimi Vartadan yana kullandim.Biraz once Varta N60 aku siparisi verdim.,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"Serviste 70 amper AGM akunun fiyati 1300-1500 arasi., siz takilan akunun AGM olduguna emin misiniz..? Eko seri falan olmasin..?",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,Rica etsem akunun bir resmini paylasabilir misiniz..,mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,eko serisi hocam taktigim aku,short_but_signal
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,3 4 gun once varta agm taktirdim disarida 880 liraya mal oldu. Belki fikir verebilir fiyatlar hakkinda.,medium_length_no_noise
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,"Anladim fakat AGM akunun eko serisi yok., EFB ‘nin eko modeli var., siz AGM taktirdim dediniz, ondan dolayi sordum",mechanical_keywords
Aku Zayif - Tavsiye,https://www.golftutkusu.com/topic/11668-aku-zayif-tavsiye,1.2_TSI,aynen hocam dediginiz gibi. Simdi baktim akuye efb imis. Agm degilmis,mechanical_keywords
Golf 1.4 tsi devir dalgalanmasi,https://www.golftutkusu.com/topic/11542-golf-1-4-tsi-devir-dalgalanmasi,1.4_TSI,"Herkese merhaba, forumda yeniyim. Bilgi ve tecrubelerinize dayanarak golf 7 aracimla yasadigim problemi sizinle paylasmak istedim. Araci agresif kullandigim zamanlarda(surekli degil), park etmek icin otoparkta rolantide beklerken devir saatinin kendiliginden hafif yukseldigini fark ettim. Yalniz herhangi bir sarsinti yoktu. Gaz kelebegini temizlettim. Ustam bunun normal oldugunu kafaya takilacak bir durum olmadigini soyledi ancak sabah ise yetismek icin yine agresif kullandim ve ayni durumla karsi karsiya kaldim. Bu durumu daha once deneyimleyen olduysa onerilerinizi beklemekteyim.",mechanical_keywords
Golf 1.4 tsi devir dalgalanmasi,https://www.golftutkusu.com/topic/11542-golf-1-4-tsi-devir-dalgalanmasi,1.4_TSI,denerim bu dediginizi ama suan buna firsatim yok.,medium_length_no_noise
Golf 1.4 tsi devir dalgalanmasi,https://www.golftutkusu.com/topic/11542-golf-1-4-tsi-devir-dalgalanmasi,1.4_TSI,Aracin devri normal sartlarda 1000 devrin altinda dogru ifade ediyor muyum bilmiyorum ama 600-800 araliginda... ancak agresif kullanip rolantide otoparkta beklerken bu 1000 devir oluyor. Sizce normal mi?,medium_length_no_noise
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,Degerlendirmenize yardimci olur mu bilmiyorum ama a sutunu diregi ve tavan kesisimi arasinda kucuk bir siyah silikon cekilmis. Bunun neden oldugunu bilmiyorum sonradan fark ettim. Sonradan takilma bi park sensoru var ilgisi olabilir mi bilmiyorum.,mechanical_keywords
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,"Buna su an bakamiyorum, tek bildigim camlarin serisi ayniydi.",medium_length_no_noise
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,Evet sabah otopark'a biraktim bir sey yoktu 4 gibi arabaya almaya gittim catlak vardi.,medium_length_no_noise
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,"Arac camlarinin marka yazan yerinde en altta tek haneli rakam o camin uretim tarihini gosterir. Araciniz 2014 model, aracin orijinal camlarinda ya 4 ya da 14 yazmasi lazim. Eger on cam uzerinde 15 16 17 ya da 5 6 7 gibi rakam yaziyorsa o cam degismis demektir. Bizim araclarda yilin son hanesi mi yaziyordu son iki hanesi mi yaziyordu hatirlamiyorum. Benim sag on camim serviste degisti, 7 ya da 17 yaziyor ama araba 2015 model",mechanical_keywords
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,"acc+lane dediginiz sanirim hiz sabitleme ve yol asisti mi? Acikcasi bir onceki aracim golf'ten donanimliydi hiz sabitleme, yagmur/park/far sensoru, oto dikiz karartma vb seyler vardi. ilk bu araci aldigimda o donanimlari aramadim desem yalan olur",mechanical_keywords
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,"Haklisiniz, golfte en azindan bu donanimlar standart olmayinca cok bos kaliyor. Bir kac yildir artik yeni golfler surus konfor paketi + isik gorus paketi opsiyon olarak eklenmis halde satiliyor direk.",medium_length_no_noise
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,Bir sure catlakla idare edecegim 3 bin lira vermek yerine yeni arabaya girerim daha iyi ve zaten satisa koyacagim gibi.,km_mention
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,Aracinizi alacak olan kisi de on cam catlak oldugundan indirim isteyecektir.,medium_length_no_noise
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,"hayir yok, su an yapsam fayda eder mi? bir de servisi kapsamiyor diye okumustum",mechanical_keywords
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,servisi kapsamiyor derken anlamadim,short_but_signal
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,"kaskonuz olsaydi ucretsiz degistirme hakkiniz oluyordu, o yuzden sormus haktan hocam.",mechanical_keywords
Golf 7 Kendiliginden meydana gelen on cam catlagi,https://www.golftutkusu.com/topic/11619-golf-7-kendiliginden-meydana-gelen-on-cam-catlagi,unknown,okudugum kadariyla kasko anlasmali oldugu firmalar uzerinden ucretsiz cam degisimi olanagi sagliyor.,mechanical_keywords
Balans ayari icin janta yapistirilan parca,https://www.golftutkusu.com/topic/11633-balans-ayari-icin-janta-yapistirilan-parca,unknown,"Madem soktunuz, kursun yapiskani kalintilarini vs. bence guzelce temizletip yeniden balans yaptirin. Kursunlar da yeni olacagi icin daha temiz gorunecektir.",medium_length_no_noise
Balans ayari icin janta yapistirilan parca,https://www.golftutkusu.com/topic/11633-balans-ayari-icin-janta-yapistirilan-parca,unknown,Ilahi usta hayirli iftarlar.,short_but_signal
Plaka aydinlatmasini kontrol edin,https://www.golftutkusu.com/topic/11630-plaka-aydinlatmasini-kontrol-edin,unknown,Merhaba golf7 aracimi alali daha 2ay oldu boyle bir hata ile karsilastim ne yapmam gerek bilgili olan arkadaslar yardimci olursa sevinirim,mechanical_keywords
Plaka aydinlatmasini kontrol edin,https://www.golftutkusu.com/topic/11630-plaka-aydinlatmasini-kontrol-edin,unknown,Plaka diyordu. Orayi kontrol ettireyim ozaman. Aracin bakimina 200km kaldi bu arada istanbul avrupa yakasi onerdiginiz bi yer var mi,km_mention
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,Aracim rolantide ilk calisma sonrasi normal devrinde motor sallaniyor ve arac icinden hissediliyor sebeb sizce nedir???,mechanical_keywords
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,Yakitta shell i denedinizmi?,short_but_signal
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,Ben opetten aldigimda ilk calistirmada silkeliyor motor,mechanical_keywords
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,"hocam bizim TDI lara hakikaten opet gitmiyor ne zaman denesem veya alsam ayni seyleri yasiyorum motor gurultulu calisiyor , aracin rahat gitmedigini hissediyorum. Farkli markalarda boyle olmuyor en cok opette bu sorun var. Bende Total excellium yada shell oneririm, ozellikle Total.",mechanical_keywords
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,Gercekten shell farkediyor bir de katalizor temizligi yapin ygksek devirde arac kullanarak degisiyor .Bir de enjektorlerinizi olcturun,medium_length_no_noise
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,enjektorleri temizletmeniz gerekiyor tavsiyem mazot deposuna enjektor temizliyiciden koymayin cogu usta tavsiye etmiyor zarar verdiklerinide soyluyolar,mechanical_keywords
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,benim skoda octavia 1.6tdu dsg aracimda da cok yapiyordu besik sallanir gibi hissettiriyor,mechanical_keywords
1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,1.6_TDI,Serviste@altinoluksdServiste enjektor olcumu vs kontrolu yaptirdim herhangi bir sorun yok yakit opetti total aldim arac suan dah iyi durumda yakitla alakali oldugunu dusunuyorum,mechanical_keywords
Golf 7 bardaklik koyma haznesi sokumu,https://www.golftutkusu.com/topic/11605-golf-7-bardaklik-koyma-haznesi-sokumu,unknown,Merhabalar golf ile ilgili videolar izlerken bu bardak koyma haznesinin kapagi surgulu olan onun altinda ufak parcalar var ve icine kaciyirmus sokumude baya ugrastirici yani oyle sorun yasasam ben duzelttirmem herhalde.. Umarim forumda bu sorunu yasayan yoktur.,content_signal
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,Iyi aksamlar golftutkunlari,short_but_signal
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,aracim 2016 model bugun sabah araca bindigimde aku 12 vl altinda lutfen durdurun dedi sanirim aku bitti agm aku var ustunde,mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,sizlere sorum arac servis bakimli illa akuyu serviste mi degistirmeliyim yoksa kendim degistirsem iyi niyet garantim bitermi,mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,"Aku ile iyi niyetin bir alakasi olmaz.,",mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,"iyi niyet bakimlari serviste yaptirmaniz ile alakalidir.,",mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,Serviste AGM aku (indirimi hesaba katarsak) yaklasik 1150 lira civari,mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,Disarda Varta AGM aku 950-1000 lira,short_but_signal
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,tesekkurler ancak araci yerinden oynatamam aku sarj olmadigi icin direksiyonda sertlesmis durumda yani yurutmeden yol yardimla goturmeliyim,mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,"Arac servis bakimliysa zaten yol yardim ucretsiz gelir., takviyeyi yapar servise kadar gitmenize yardimci olur..",mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,Yetkili servis bakimliysa ucretsiz yol yardim var,mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,gelip calistirirlar servise gidersiniz,short_but_signal
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,oyle yapicam artik sagolun sabah ola hayrola iyi aksamlar,mechanical_keywords
Aku degistirme,https://www.golftutkusu.com/topic/11609-aku-degistirme,unknown,"Serviste 2 cesit aku var, ekonomi dedikleri 800tl civarinda. Ondan alin ve gecin",mechanical_keywords
Vagcom kablo onerisi,https://www.golftutkusu.com/topic/11565-vagcom-kablo-onerisi,unknown,Anladim 2014 comforrline model 9 ay trafige cikis,medium_length_no_noise
DIREKSIYON TITREME,https://www.golftutkusu.com/topic/11533-direksiyon-titreme,unknown,ARKADASLAR GOL7 120-130 KM HIZLARDA DIREKSIYONDA TITREME OLUYOR ALANS AYARIDA YAPTIRMISTIM DAHA ONCE BOYLE BIR SORUNLA KARSILASAN OLDUMU? YARDIMCI OLUR MUSUNUZ,km_mention
DIREKSIYON TITREME,https://www.golftutkusu.com/topic/11533-direksiyon-titreme,unknown,"Seyyar balans cihaziyla yapilmasi lazim., bu cihazin hata payi cok cok az..",mechanical_keywords
DIREKSIYON TITREME,https://www.golftutkusu.com/topic/11533-direksiyon-titreme,unknown,Titreme frene bastiginizda oluyorsa fren diskine torna gerekebilir. Degilse ustatlarin dedigi gibi balansi kontrol etmekte fayda var.,mechanical_keywords
DIREKSIYON TITREME,https://www.golftutkusu.com/topic/11533-direksiyon-titreme,unknown,bagcilar Gungoren san sit 14.blok no 58 60,medium_length_no_noise
Doludan korunabilmenin cozumunu bulduk mu ?,https://www.golftutkusu.com/topic/11537-doludan-korunabilmenin-cozumunu-bulduk-mu,unknown,Merhaba arkadaslar malum bu aylar ve sonrasi  dolu yagisinin ve siddetli  yagmurlarin yogun yasanabilme ihtimali olan bir donem.Gecen yil olan dolu olaylari yuzunden aracimin onndeki su deflektoru kirilmis ve tavanimda doludan dolayi 27 tane dolu  izi olmustu (battaniye atmama ragmen) buna bile sukur ettim cunku komsumun cam tavani oylece asagi inmisti simdi kapali garaji da olmayan forumdaslarim en temiz kolay ve etkili yontem nedir bulan var mi? Bir de dolu brandasidir ortusudur alip kullanan tecrube eden ve korunan varmidir ?,mechanical_keywords
Doludan korunabilmenin cozumunu bulduk mu ?,https://www.golftutkusu.com/topic/11537-doludan-korunabilmenin-cozumunu-bulduk-mu,unknown,Dun bizim memlekette de ufaktan yagdi. Kacirdim hemen garaja ama allahtan yagmadi. Disarda ise araciniz battaniye ve paspaslari atin uzerine ya da portatif garaj. Tabi yeriniz yoksa o da sikinti. Allah yardimcimiz olaun.,mechanical_keywords
Doludan korunabilmenin cozumunu bulduk mu ?,https://www.golftutkusu.com/topic/11537-doludan-korunabilmenin-cozumunu-bulduk-mu,unknown,Corumda iki gun once bazi koylere yagdi dolu. Ben merkezde de bekliyorum ama gecen seneki kadar olmaz insallah. Dolu brandasi is gorur diye dusunuyorum.,mechanical_keywords
Doludan korunabilmenin cozumunu bulduk mu ?,https://www.golftutkusu.com/topic/11537-doludan-korunabilmenin-cozumunu-bulduk-mu,unknown,aynen Allah esirgesin ben de korktum haberleri duyunca da bu yil bari onlem alalim dedim,medium_length_no_noise
Golf 7 iceri su alma,https://www.golftutkusu.com/topic/11471-golf-7-iceri-su-alma,unknown,2014 golf 7 aracim siddetli yagmurun altinda kaldi daha sonra aracima bindim on yolcu tarafinin altindan bi borudan iceriye su damlattigini gordum arastirdim kronik diyenler oldu yasayanlar oldumu aractan soguma derecesine geldim bugun?,mechanical_keywords
Golf 7 iceri su alma,https://www.golftutkusu.com/topic/11471-golf-7-iceri-su-alma,unknown,Merhaba benimde bagaj istetme full su doluydu sana tavsiyem bir an once servise goturmen muhtemelen bagaj sol ve sag kanallarinda ya tikanma veya arka far degistirmissen mutlaka hatali baglama yapilmistir bosluklardan iceri dogru akar bendwki bu sorundu cozuldu arka koltuklarimin altina kadar gelmisti cok sukur cozuldu,mechanical_keywords
Golf 7 iceri su alma,https://www.golftutkusu.com/topic/11471-golf-7-iceri-su-alma,unknown,Sorun on camin altindaki plastigin alti balcik yapip su kanalinin tahliyesini kaptmasindan olustugunu bulduk bugun yagmurda biraktim araci su gelmedi tesekkur ederim,mechanical_keywords
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,Eibach kullaniyorum. Yay konforu azaltmiyor yada bekledigin duyduklarin kadar diyeyim. Tabi ben 17 den gectim. 15 16 dan gecmek daha farkli hissettirebilir. Ben tek sorun lastik yanaginin azalmasindan dolayi konfor azalmasu. Onun haricinde olumsuz bir durum yok,content_signal
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,yay olarak eibach mi voglantmi sizce ona gore son kararimi verip alcagim yaylarimi 16 janttan gecis yaptim aracima,medium_length_no_noise
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,Ben sadece eibach kullandim. Forumda anket vardi yuksek bir oran ile eibach on plana cikmaktadir.,medium_length_no_noise
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,peki bunu temin edebilecegim bir yer varmi bildiginiz aldiginiz?,medium_length_no_noise
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,"yayin kisalmasi ayni anda sertlesmesi anlamina geliyor, eger 17 den geciyorsaniz bu sertlesme hissiyati cok fazla olmaz lastigin yanak olcusu cok farketmedigi icin ama 15-16 dan geciyorsaniz illaki yuksek bir konfor kaybi olacaktir, hangi yayi alirsaniz alin aracta sertlesme ve ziplama olacak tumseklerden gecerken ziplama olacak, meselenin asli bu mesele sizi rahatsiz edecek mi etmeyecek mi?",mechanical_keywords
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,"birde altini vurma tampon altini vurma olaylari cogalacak, eger bunlar sorun olmaz derseniz spor yay+18 jant guzel bir aksesuar ama hicbir degisiklik yok ayni eskisi gibi diyenlere de kulak asmayin matematik kurallari geregi boyle birseyin olmasi zaten mumkun degil, gulu seven dikenine katlanir misali yorumlar bunlar.",mechanical_keywords
Golf 7 1.4 tsi spor yay onerileriniz ? O,https://www.golftutkusu.com/topic/11263-golf-7-1-4-tsi-spor-yay-onerileriniz-o,1.4_TSI,"Ez cumle hem 4000 verip hemde zip zip ziplayacaksiniz, bu durum benim gibi sert arac sevenleri cok rahatsiz etmez ama fisir fisir arac sevenleri rahatsiz edebilir.",mechanical_keywords
